Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT37-09608,"Enfer (l’),",groupe d’habitations,bourg de Ferrières-Larçon,,groupe d’habitations dans le bourg de Ferrières-Larçon.
DT37-09621,"Enfumes (le lieu des),",,Chapelle,,"commune de la Chapelle-Blanche, près du chemin de la Durellière à la Chapelle."
DT37-09642,"Épignoux (le lieu des),",,Gilardière,,"commune de Lignières, près du chemin de Fontenay à la Gilardière."
DT37-09675,"Épinettes (la fontaine des),",,limites de Néons,,"commune d’Yzeures, près des limites de Néons."
DT37-09745,"Espinerie (le lieu de l’),",,paroisse du Grand-Pressigny,,paroisse du Grand-Pressigny.
DT37-09797,"Étang (le moulin de l’),",,bourg d’Esves-le-Moutier,,près du bourg d’Esves-le-Moutier.
DT37-09818,"Étang (ruisseau de l’),",,étang de Jupilles,,"commune de Mazières, prend sa source dans l’étang de Jupilles et se jette dans le ruisseau du Breuil, près des Écluses."
DT37-09829,"Étang-Bourdet (le lieu de l’),",,Châteigneraie,,"commune de Langeais, près du chemin de la Richardière à la Châteigneraie."
DT37-09844,"Étang-de-la-Boursière (l’),",,paroisse du Grand-Pressigny,,"près de Chanceaux, paroisse du Grand-Pressigny."
DT37-09865,"Étang-du-Grand-Clos (le lieu de l’),",,Noirasse,,"commune de Bossée, près du chemin de Fay à la Noirasse."
DT37-09874,"Étang-Gouin (le lieu de l’),",,Fontevrault,,"commune de Candes, près du chemin du Coteau à Fontevrault."
DT37-09953,"Évangile (la croix de l’),",,Baugerais,,"commune de Sennevières, sur le chemin de Loches à Baugerais."
DT37-09968,Fago (,,paroisse du Sentier,,paroisse du Sentier.
DT37-09971,"Faillet (la croix de),",,Saint-Aignan,,"commune d’Orbigny, près du chemin de Montrésor à Saint-Aignan."
DT37-09982,"Falaise (le lieu de),",,Tournon,,"commune de Saint-Pierre-de-Tournon, près du chemin d’Yzeures à Tournon."
DT37-09994,"Farence-de-Beauchêne (le lieu de la),",,Croix-des-Barres,,"commune de Sainte-Catherine-de-Fierbois, près du chemin de la Tinellière à la Croix-des-Barres."
DT37-10009,"Faroux (la fosse des),",,Landes du Ruchard,,"dans les Landes du Ruchard, commune d’Avon."
DT37-10011,"Farvallières (le lieu des),",,Ferrières,,"commune de la Celle-Guenand, près du chemin du Petit-Pressigny à Ferrières."
DT37-10029,"Fauconnerie (le lieu de la),",,château de Bossay,,"près du château de Bossay, commune de Bossay."
DT37-10033,"Faulques,",ancien fief,paroisses de Dolus et de Saint-Bauld,,"ancien fief, qui s’étendait sur les paroisses de Dolus et de Saint-Bauld et relevait de Sainte-Maure à foi et hommage simple."
DT37-10057,"Favoux (le lieu des),",,Longueplaine,,"commune de Monts, près du chemin d’Épiray à Longueplaine."
DT37-10066,"Féages (la maison des),",,bourg de Saunay,,située dans le bourg de Saunay.
DT37-10068,"Féerie (le lieu de la),",,May,,"commune de Civray-sur-Cher, près du chemin de la Roche au May."
DT37-10088,"Fer (la croix de),",,Châtillon,,"commune de Charnizay, près de l’Étang-Neuf et du chemin de Preuilly à Châtillon."
DT37-10118,"Ferrand (le lieu de),",,Tournon,,"commune d’Yzeures, près du chemin d’Yzeures à Tournon."
DT37-10180,"Feschard (la croix),",,landes du Ruchard,,"dans les landes du Ruchard, commune d’Avon."
DT37-10223,"Fief (la croix du),",,Libéré,,"commune de Pussigny, près du chemin de Ponçay à Libéré."
DT37-10238,"Fil (le lieu du),",,Chillou,,"commune de Marigny, près du chemin de Nouâtre au Chillou."
DT37-10240,"Filandre (le clos de la),",,bourg de Sepmes,,près du bourg de Sepmes.
DT37-10247,"Filles (la croix des),",,Vaumargot,,"commune de Saint-Paterne, près du chemin de la Pinaudière à Vaumargot."
DT37-10271,"Flambouse (boire de la),",,fosses du Grand-Neuil,,"commune de Cheillé, près des fosses du Grand-Neuil."
DT37-10281,"Fléguier (le lieu de),",,moulin d’Édemaine,,"près du moulin d’Édemaine, commune de Ligueil."
DT37-10292,"Fleuris (clos des),",,Mortaise,,"commune de Vallères, près du chemin de Vallères à Mortaise."
DT37-10300,"Floselle (le lieu de la),",,Montfort,,"commune de Chançay, près du chemin de la Vallée du Vau à Montfort."
DT37-10371,"Folie-d’Embrun (la maison de la),",,Carroi-de-l’Homme-Noir,,"paroisse de Saint-Cyr, près du chemin de Saint-Cyr au Carroi-de-l’Homme-Noir."
DT37-10419,"Fongimont (le lieu de),",,Guilloteaux,,"commune de Dolus, près du chemin de Fossèche aux Guilloteaux."
DT37-10455,"Fontaine (la) ou Fontaine-Jourdain,",,faubourg de Preuilly,,"faubourg de Preuilly,"
DT37-10501,"Fontaine-d’Angé (la), ou Fontaine-en-Dangé,",,Poitou,,"paroisse de Poizay-le-Joli, en Poitou."
DT37-10507,"Fontaine-de-Jable (le lieu de la),",,Tour-Saint-Gelin,,"commune de Lémeré, près du chemin de Lémeré à la Tour-Saint-Gelin."
DT37-10509,"Fontaine-de-l’Aiglon (le lieu de la),",,moulin d’Alion,,"commune de Champigny, près du chemin de la Hubertière au moulin d’Alion."
DT37-10584,"Fontaines-Blanches (les),",fontaines,Luzière,,"fontaines, près du chemin de Tauxigny à la Luzière."
DT37-10588,"Fontaines-de-Madrolle (le lieu des),",,Hauterive,,"commune d’Yzeures, près du chemin de Baratière à Hauterive."
DT37-10636,"Fontenis (la fontaine des),",,limites de Chezelles,,"commune de Verneuil-le-Château, sur les limites de Chezelles."
DT37-10697,"Forgeais (la),",ferme,château de la Tourballière,,"ferme, commune de la Celle-Saint-Avent, près du château de la Tourballière."
DT37-10704,"Forges (étang des),",,anciennes forges de Fenil,,"près des anciennes forges de Fenil, commune de Bossay."
DT37-10736,"Fort-Cerisier (le lieu de),",,Paris,,"commune de Maillé, près de la route de Bordeaux à Paris."
DT37-10756,"Fortune (le lieu de la),",,Ferrières,,"commune de Charnizay, près du chemin de Charnizay à Ferrières."
DT37-10782,"Fosse-à-la-Calline (le lieu de la),",,Poitevin,,"commune de Verneuil-le-Château, près du chemin de Saint-Blaise au Poitevin."
DT37-10785,"Fosse-à-l’Âne (le lieu de la),",,Pont-Malheureux,,"commune de Ferrières-Larçon, près du chemin de Ferrières au Pont-Malheureux."
DT37-10796,"Fosse-au-Lait (le lieu de la),",,Carroi du Petit-Noyer,,"commune de Noizay, près du chemin des Quarts au Carroi du Petit-Noyer."
DT37-10806,"Fosse-au-Seigneur (le lieu de la), ou le Lac-Capreau,",,Boisaubry,,"commune de Luzé, près du chemin de Luzé à Boisaubry."
DT37-10813,"Fosse-aux-Loups (le lieu de la),",,chemin des Marais,,"commune de la Celle-Saint-Avent, près du chemin des Marais."
DT37-10826,"Fosse-Baratte (le lieu de la),",,Tartre,,"commune de Saint-Benoît, près du chemin de Cravant au Tartre."
DT37-10829,"Fosse-Bastard (le lieu de la),",,Pont,,"commune de Neuil, près du chemin de Saint-Épain au Pont."
DT37-10830,"Fosse-Belair (le lieu de la),",,Paris,,"commune de Maillé, près de la route de Bordeaux à Paris."
DT37-10842,"Fosse-Bordeaux (le lieu de la),",,bourg d’Autrèche,,près du bourg d’Autrèche.
DT37-10857,"Fosse-Crotouse (le lieu de la),",,Neuilly,,"commune de Neuilly-le-Brignon, près du chemin de Cussay à Neuilly."
DT37-10863,"Fosse-des-Bœufs (le lieu de la),",,Beaurepaire,,"commune de Mouzay, près du chemin de Mouzay à Beaurepaire."
DT37-10884,"Fosse-Gautier (le lieu de la),",,Brou,,"commune de Noyant, près du chemin de Noyant à Brou."
DT37-10891,"Fosse-Jacob (le lieu de la),",,limites de Verneuil,,"commune du Bridoré, près des limites de Verneuil."
DT37-10892,"Fosse-Jouanne (le lieu de la),",,Maillé,,"commune de Nouâtre, près du chemin de Nouâtre à Maillé."
DT37-10906,"Fossè-Marmot (le lieu du),",,Charbonnière,,"commune de Crissé, près du chemin de Crissé à la Charbonnière."
DT37-10934,"Fosse-Perrée (le lieu de la),",,Giraudières,,"commune de Monts, près du chemin des Ansaults aux Giraudières."
DT37-10936,"Fosse-Pinson (le lieu de la),",,Paris,,"commune de Saint-Épain, près de la route de Bordeaux à Paris."
DT37-10940,"Fosse-Plate (le lieu de),",,Mans,,"commune de Neuillé-Pont-Pierre, près de la route de Tours au Mans."
DT37-10943,"Fosse-Poitevine (le lieu de la),",,Placier,,"commune de Saint-Avertin, près du chemin de Saint-Avertin au Placier."
DT37-10945,"Fosse-Profonde (le lieu de la),",,carrefour de la Croix-Robert,,"près du carrefour de la Croix-Robert, commune de Druye."
DT37-10950,"Fosse-Rouge (le lieu de la),",,limites de Roiffé,,"commune de Lerné, sur les limites de Roiffé (Vienne)."
DT37-10960,"Fosse-Sèche (le lieu de),",,landes du Ruchard,,"dans les landes du Ruchard, commune de Cravant."
DT37-10962,"Fosse-Sèche (le lieu de),",,Gironnière,,"commune de Loché, près du chemin des Bruères à la Gironnière."
DT37-10967,"Fosse-Sequer (le lieu de la),",,moulin de Cumelle,,"commune de Saint-Germain-sur-Vienne, près du chemin du Breuil au moulin de Cumelle."
DT37-10973,"Fosses (le lieu des Grandes-),",,landes du Ruchard,,"dans les landes du Ruchard, commune d’Avon."
DT37-10980,"Fosses (le bois des),",,bois de l’Homme-Mort,,"près des bois de l’Homme-Mort, commune de Reugny."
DT37-11001,"Fosses-Blanches (le lieu des),",,bois de Dorée,,"près des bois de Dorée, commune de Parçay-sur-Vienne."
DT37-11006,"Fossés-Blancs (le lieu des),",,Bonchamp,,"commune de Paulmy, près du chemin de Paulmy à Bonchamp."
DT37-11012,"Fosses-Chiens (le lieu des),",,port de Rassé,,"commune de Saint-Germain-sur-Vienne, près du chemin du Coteau de Rouziers au port de Rassé."
DT37-11029,"Fosses-Sèches (le lieu des),",,Pouzière,,"commune de Thilouze, près du chemin de Pont-de-Ruan à la Pouzière."
DT37-11035,"Fosson (le lieu de),",,Brou,,"commune de Noyant, près du chemin de Fayette à Brou."
DT37-11102,"Fougères (le lieu des),",,Carroi-de-la-Bouzillière,,"paroisse de Champigny-sur-Veude, près du chemin du Carroi-Bouchard au Carroi-de-la-Bouzillière."
DT37-11154,"Four-Bigot (le lieu de),",,landes du Ruchard,,"dans les landes du Ruchard, près de la fosse Tesnière, commune d’Avon."
DT37-11169,"Four-de-Gibeget (le lieu du),",,Étableaux,,"commune de Barrou, près du chemin de Lésigny à Étableaux."
DT37-11245,"Fournil (la maison ou hôtel du),",,bourg de la Ferrière,,dans le bourg de la Ferrière.
DT37-11247,"Fourrais (le lieu de),",,Châtillon,,"commune d’Esves-le-Moutier, près du chemin de Ferrières à Châtillon."
DT37-11254,"Fours (le lieu des),",,Pictière,,"commune de Sazilly, près du chemin d’Anché à la Pictière."
DT37-11287,"Francueil (le ruisseau de),",,Étang-de-Brosses,,appelé aussi ruisseau de l’Étang-de-Brosses.
DT37-11334,"Fresnaie (le lieu de la),",,château des Réaux,,"près du château des Réaux, commune de Chouzé-sur-Loire."
DT37-11347,"Fresne (le lieu du),",,paroisse du Grand-Pressigny,,paroisse du Grand-Pressigny.
DT37-11365,"Fretay,",ancien fief,bourg de Manthelan,,"ancien fief, situé dans le bourg de Manthelan."
DT37-11422,"Fubiaux (le lieu des),",,Touches,,"commune de Civray-sur-Cher, près du chemin de la Vallée-de-Mesvres aux Touches."
DT37-11451,"Fuie-de-Chanteloup (la croix de la),",,Leigné,,"commune de Marigny, près du chemin du Chillou à Leigné."
DT37-11460,"Furneriæ, Fumières,",,paroisses de Saint-Paterne et de Saint-Christophe,,paroisses de Saint-Paterne et de Saint-Christophe.
DT37-11471,"Gabeleurs (le lieu des),",,Mariaux,,"commune de Rilly, près du chemin de Vinay aux Mariaux."
DT37-11485,"Gabotte (le lieu de la),",,Tournon,,"commune d’Yzeures, près du chemin d’Yzeures à Tournon."
DT37-11562,"Gaillon,",ferme,bourg du Petit-Pressigny,,"ferme, près du bourg du Petit-Pressigny."
DT37-11594,"Galbruns (le lieu des),",,Neuvy,,"commune de Bueil, près du chemin de la Chartre à Neuvy."
DT37-11609,"Galeux (le lieu de),",,Raimbœuf,,"commune de Continvoir, près du chemin de Continvoir à Raimbœuf."
DT37-11624,"Galipses (le lieu des),",,Chaussée,,"commune de Saint-Germain-sur-Vienne, près du chemin de la Cour à la Chaussée."
DT37-11631,"Gallichères (le lieu des),",,Linières,,"commune de Beaulieu, près du chemin de Vau-Bertrand à Linières."
DT37-11637,"Galmagne (le lieu de la),",,Petit-Carroi,,"commune de Huismes, près du chemin des Maupas au Petit-Carroi."
DT37-11675,"Ganerie (le lieu de la), ou le Temple,",,bourg de Château-la-Vallière,,"dans le bourg de Château-la-Vallière. — (Archives d’Indre-et-Loire, E, 334)."
DT37-11772,"Gargouille (le lieu de la),",,Thoré,,"commune de Civray-sur-Cher, près du chemin des Fougères à Thoré."
DT37-11814,"Gastelinière (la), ou Gatelinière,",ferme,Poitou,,"ferme, paroisse de Pozay-le-Vieil, en Poitou."
DT37-11824,"Gastines (la croix de),",,chemin de Loches,,"commune de Saint-Jean-Saint-Germain, près de Gastines et du chemin de Loches."
DT37-12039,"Sainte-Gemme,",prieuré-fief,Berry,,"prieuré-fief, en Berry."
DT37-12043,"Genassés (le lieu des),",,Châtillon,,"commune de Saint-Senoch, près du chemin de Sainte-Julitte à Châtillon."
DT37-12067,"Genêt (le lieu de la Fosse-à-),",,bois de la Duporterie,,"dans les bois de la Duporterie, commune d’Esvres."
DT37-12078,"Genetrie (le lieu de la),",,Tournon,,"commune de Saint-Pierre-de-Tournon, près du chemin d’Yzeures à Tournon."
DT37-12104,"Genièvres (le lieu des),",,Couleurs,,"commune de Parçay-Meslay, près du chemin de la Thomassière à Couleurs."
DT37-12119,"Saint-Genouph,",abbaye,Berry,,"abbaye, en Berry."
DT37-12124,"Gentillerie (le lieu de la),",,Carroi-des-Contents,,"commune de Saint-Senoch, près du chemin de Barbeneuve au Carroi-des-Contents."
DT37-12128,"Genty (la fosse),",,carrefour de la Croix-Robert,,"commune de Druye, près du carrefour de la Croix-Robert."
DT37-12158,"Gergiottières (le lieu des),",,Marigny,,"commune d’Yzeures, près du chemin de Cirande à Marigny."
DT37-12196,"Gibaudières (la croix des),",,Beaumont,,"commune de Marray, près du chemin de Marray à Beaumont."
DT37-12206,"Gibet (la croix du),",,Morlière,,"commune de Ligré, près du chemin des Plaudières à la Morlière."
DT37-12207,"Gibet-de-la-Coupeline (le lieu du),",,Échelleries,,"commune de Saint-Patrice, près du chemin d’Ingrandes aux Échelleries."
DT37-12213,"Gibrault (le lieu de),",,Guenetterie,,"commune de Thilouze, près du chemin de Thilouze à la Guenetterie."
DT37-12214,"Gicornes (le lieu des),",,Guerre-des-Bois,,"commune de Tavant, près du chemin de Tavant à la Guerre-des-Bois."
DT37-12226,"Gilain (la croix),",,Châteauroux,,"commune de Saint-Jean-Saint-Germain, près de la route de Tours à Châteauroux."
DT37-12269,"Gils-d’Azay (le lieu des),",,Étang-Cassé,,"commune de Manthelan, près du chemin de la Niverdière à l’Étang-Cassé."
DT37-12443,"Gloriette (près de la),",,près Tours,,près Tours.
DT37-12493,"Golinières (le lieu des),",,Croix,,"commune de Louans, près du chemin de la Séguinière à la Croix."
DT37-12507,"Gonnichon (le lieu de),",,Verneuil,,"commune de Courcoué, près du chemin de Courcoué à Verneuil."
DT37-12544,"Gouffre (le lieu du),",,Marigny,,"commune de Marigny, près du chemin de Richelieu à Marigny."
DT37-12624,"Gousils (le lieu des),",,chemin des Césars,,"commune de Brèches, près du chemin des Césars et d’un lieu appelé le Carroi-du-Trésor."
DT37-12624,"Gousils (le lieu des),",,Carroi-du-Trésor,,"commune de Brèches, près du chemin des Césars et d’un lieu appelé le Carroi-du-Trésor."
DT37-12691,"Grand-Charme (le lieu du),",,Berthelonnières,,"commune de Saint-Épain, près du chemin de la Morinière aux Berthelonnières."
DT37-12711,"Grand-Courant (le),",petit bras de la Vienne,Châtillon,,"petit bras de la Vienne, qui se détache à Châtillon, passe à la Chaussée, reçoit les eaux de la fontaine Coquart et rejoint la Vienne au Pont de Rassé, commune de Saint-Germain-sur-Vienne."
DT37-12711,"Grand-Courant (le),",petit bras de la Vienne,Chaussée,,"petit bras de la Vienne, qui se détache à Châtillon, passe à la Chaussée, reçoit les eaux de la fontaine Coquart et rejoint la Vienne au Pont de Rassé, commune de Saint-Germain-sur-Vienne."
DT37-12711,"Grand-Courant (le),",petit bras de la Vienne,fontaine Coquart,,"petit bras de la Vienne, qui se détache à Châtillon, passe à la Chaussée, reçoit les eaux de la fontaine Coquart et rejoint la Vienne au Pont de Rassé, commune de Saint-Germain-sur-Vienne."
DT37-12722,"Grand’Jument (l’étang de la),",,Azay,,"commune de Saint-Benoît, près de la route de Chinon à Azay."
DT37-12748,"Grand-Parc (le lieu du),",vaste étendue de terrain,métairie du Parc,,"vaste étendue de terrain, où se trouve la métairie du Parc, commune de Chaveignes."
DT37-12752,"Grand-Passage (le lieu du),",,Chalentier,,"près du chemin de la Vallée-de-Vaux à Chalentier, commune de Chançay."
DT37-12754,"Grand-Passoir (le lieu du),",,landes du Ruchard,,"dans les landes du Ruchard, commune de Cravant."
DT37-12773,"Grande-Baille (le lieu de la),",,Beaurepaire,,"commune de Mouzay, près du chemin de Mouzay à Beaurepaire."
DT37-12787,"Grande-Dîme (le lieu de la),",,Marcilly,,"commune de Marcilly-sur-Vienne, près du chemin d’Avrigny à Marcilly."
DT37-12793,"Grande-Maison (la),",ferme,bourg de Balesmes,,dans le bourg de Balesmes.
DT37-12797,"Grande-Maison (la),",village,bourg de Cerelles,,située dans le bourg de Cerelles et près de l’église.
DT37-12802,"Grande-Maison (la),",ferme,bourg de Chouzé-le-Sec,,dans le bourg de Chouzé-le-Sec.
